Age,Deuterium2007,TempAnomaly
67729.4297,-443.8,-9.32
67665.8203,-442.6,-9.12
67603.7422,-442.5,-9.11
67545.8125,-434.6,-7.81
67484.8984,-440.5,-8.78
67420.6094,-444.2,-9.40
67358.1406,-441.2,-8.90
67296.0156,-440.9,-8.86
67231.3516,-444.4,-9.44
67167.1172,-443.3,-9.26
67103.0547,-444.1,-9.39
67040.9453,-440.6,-8.82
66975.6250,-445.4,-9.61
66913.3750,-441.7,-9.01
66852.6562,-438.6,-8.50
66789.8516,-443,-9.23
66726.9688,-442.9,-9.21
66667.1094,-438.3,-8.46
66605.9922,-439.6,-8.67
66541.3672,-445.9,-9.71
66484.8203,-434.6,-7.85
66423.0469,-441.8,-9.04
66361.5312,-440.5,-8.83
66299.2109,-442.2,-9.11
66236.1953,-442.7,-9.20
66170.1328,-446.4,-9.81
66106.2969,-442.5,-9.17
66041.9219,-444.4,-9.48
65976.9297,-445,-9.58
65913.8906,-443.2,-9.29
65852.0625,-440.1,-8.78
65787.8047,-445,-9.59
65724.3047,-443.6,-9.36
65663.0625,-441.4,-9.00
65602.8359,-438.1,-8.46
65539.4141,-444.8,-9.56
65478.5625,-440.1,-8.79
65415.3438,-443.9,-9.42
65353.3438,-442.2,-9.14
65293.1445,-439.3,-8.67
65232.0664,-441.5,-9.03
65173.0781,-437.4,-8.36
65110.7930,-446,-9.77
65053.8555,-433.5,-7.72
64998.4062,-433.5,-7.72
64939.0859,-440.6,-8.89
64878.8672,-440.2,-8.82
64817.4492,-441.3,-9.01
64755.9609,-443.3,-9.34
64696.7656,-437,-8.30
64635.3750,-442.7,-9.24
64577.2305,-437.6,-8.40
64516.2852,-441.9,-9.11
64456.7852,-440.1,-8.82
64398.9492,-436.6,-8.24
64339.8828,-439.4,-8.71
64277.7773,-443.1,-9.32
64218.4023,-439.8,-8.78
64159.9023,-437.4,-8.38
64100.1406,-441.6,-9.08
64042.2695,-438.3,-8.53
63989.0898,-431.7,-7.45
63937.6680,-429.7,-7.12
63883.6094,-434.2,-7.86
63828.8789,-434.3,-7.88
63770.9414,-440.3,-8.87
63719.6562,-426.7,-6.63
63665.7383,-437.1,-8.34
63615.0000,-427.9,-6.82
63563.9297,-427,-6.68
63507.5664,-438,-8.49
63448.2148,-440.1,-8.83
63387.5469,-441.4,-9.05
63325.6562,-442.9,-9.30
63265.0312,-440.8,-8.95
63202.9414,-443.6,-9.41
63141.0586,-442.4,-9.22
63079.1367,-442.7,-9.27
63012.0156,-448.3,-10.19
62952.7656,-437.5,-8.41
62894.0898,-438.6,-8.60
62832.2109,-443.9,-9.47
62771.3164,-442.1,-9.17
62714.7070,-436.4,-8.24
62657.0703,-438.2,-8.53
62598.1523,-440.1,-8.85
62538.7383,-440.4,-8.89
62479.7734,-440.5,-8.91
62427.9570,-430.4,-7.25
62370.5820,-438.4,-8.57
62311.7188,-440.2,-8.86
62254.2148,-438.6,-8.60
62198.3867,-436.1,-8.19
62143.5664,-435.3,-8.05
62089.0234,-434.6,-7.94
62033.2930,-436,-8.17
61974.4961,-440.7,-8.94
61918.7500,-436.3,-8.22
61862.8750,-437.2,-8.37
61809.3164,-433.6,-7.77
61757.0195,-432.7,-7.62
61705.6680,-430.5,-7.26
61653.6953,-432.1,-7.52
61601.1328,-433.6,-7.77
61549.7539,-431.6,-7.44
61499.2266,-428.7,-6.96
61447.0469,-432.6,-7.60
61394.0898,-435.7,-8.11
61342.9297,-429,-7.01
61292.2344,-431.3,-7.39
61241.5508,-430.9,-7.32
61191.7539,-429.5,-7.09
61142.4531,-428.1,-6.86
61093.6445,-429.8,-7.13
61044.5195,-425.5,-6.43
60993.8320,-433.7,-7.77
60943.9102,-429.8,-7.13
60896.0117,-425.7,-6.45
60847.4961,-427.1,-6.68
60796.9492,-432.2,-7.52
60746.5742,-430.5,-7.24
60697.0156,-428.5,-6.91
60648.5039,-430.4,-7.22
60602.8906,-421.7,-5.79
60557.6719,-423.4,-6.07
60509.8320,-427.4,-6.73
60459.7383,-430.6,-7.25
60413.5586,-424.5,-6.25
60364.4062,-428.9,-6.97
60313.1992,-432,-7.48
60265.2930,-427,-6.66
60216.3477,-428.6,-6.92
60165.8398,-431.1,-7.33
60115.7578,-430.6,-7.25
60067.6875,-427.1,-6.67
60019.9414,-427.8,-6.78
59972.4023,-425.2,-6.35
59924.5000,-430.8,-7.27
59879.0469,-421.4,-5.72
59834.8750,-422.6,-5.92
59791.0938,-422.5,-5.90
59747.4883,-419,-5.32
59699.7461,-428.6,-6.90
59650.5000,-430.1,-7.15
59605.9297,-422.2,-5.85
59560.2266,-424.3,-6.19
59513.5234,-426.5,-6.55
59468.8672,-424.9,-6.28
59425.8945,-416,-4.82
59380.8594,-423.8,-6.10
59332.9336,-431.1,-7.30
59286.0508,-424.8,-6.26
59241.6289,-424.2,-6.16
59201.4883,-414.3,-4.53
59152.6641,-429.8,-7.08
59110.0117,-419.4,-5.36
59067.4062,-419.7,-5.41
59024.1211,-421.5,-5.71
58980.2305,-422.1,-5.80
58936.1328,-422.7,-5.90
58892.1328,-422,-5.78
58847.2344,-423.8,-6.08
58803.2422,-422.1,-5.80
58759.9961,-422.9,-5.93
58717.8008,-416.6,-4.89
58675.6953,-421.2,-5.64
58633.2227,-420,-5.44
58591.6016,-418.5,-5.19
58552.1914,-414.9,-4.60
58510.5430,-416.3,-4.83
58466.8242,-426,-6.42
58422.4062,-421.4,-5.66
58379.2070,-422.6,-5.86
58338.0938,-416.9,-4.92
58296.5781,-417.6,-5.03
58254.1523,-423.7,-6.03
58212.1719,-413.9,-4.42
58170.1914,-423.4,-5.98
58126.7695,-419.2,-5.28
58080.9844,-427,-6.57
58038.6094,-419,-5.25
57993.8555,-424.2,-6.10
57948.9297,-423.4,-5.97
57903.5781,-424.8,-6.20
57857.2422,-425,-6.23
57809.2812,-428.6,-6.82
57760.0898,-430.7,-7.16
57712.8438,-429.4,-6.95
57669.0312,-419,-5.23
57625.2734,-422.6,-5.83
57578.1875,-427.4,-6.61
57531.9258,-426.3,-6.43
57487.7969,-422.2,-5.75
57442.6914,-423.5,-5.97
57394.6172,-427.7,-6.66
57345.7344,-434.6,-7.79
57300.1367,-421.2,-5.58
57257.5781,-421.9,-5.70
57215.6953,-417.5,-4.97
57171.6367,-423.7,-5.99
57129.7852,-418.9,-5.20
57085.9570,-422.1,-5.72
57040.5195,-426,-6.37
56993.9883,-425.3,-6.25
56948.1797,-428.8,-6.83
56903.4688,-419.7,-5.32
56857.9062,-427.2,-6.56
56812.3203,-424.6,-6.13
56766.1406,-426,-6.36
56716.4766,-431,-7.18
56668.9414,-427,-6.52
56618.1289,-433.6,-7.61
56570.9062,-426.6,-6.46
56523.1641,-427.7,-6.64
56473.8086,-431.2,-7.21
56424.3750,-430.5,-7.10
56375.6953,-429.9,-7.00
56326.3906,-427.7,-6.63
56275.2070,-436.5,-8.08
56225.8945,-429.2,-6.88
56177.8047,-427,-6.52
56128.3242,-431.7,-7.29
56076.2383,-432.2,-7.37
56022.8438,-440.1,-8.67
55971.2539,-428.4,-6.75
55917.7344,-438.3,-8.38
55863.8281,-436.8,-8.13
55812.6211,-432.1,-7.35
55761.3320,-431.9,-7.32
55707.1992,-438,-8.33
55653.9805,-435.5,-7.91
55603.2070,-432.2,-7.37
55553.6367,-431.1,-7.19
55505.4531,-428.8,-6.81
55457.5938,-428.6,-6.77
55408.6914,-428.7,-6.79
55358.3828,-434.9,-7.81
55310.4023,-427.5,-6.59
55263.6094,-426,-6.34
55215.8203,-429.1,-6.85
55168.1797,-430.3,-7.05
55121.6289,-424.2,-6.04
55074.3633,-428.9,-6.82
55026.7773,-429.6,-6.93
54982.2852,-422.7,-5.79
54937.1484,-424.8,-6.14
54889.7227,-428.6,-6.76
54843.1797,-427.6,-6.60
54797.0000,-423.6,-5.94
54748.0000,-432.4,-7.39
54696.9414,-432.3,-7.37
54644.8203,-435.5,-7.90
54593.7695,-433.8,-7.62
54544.4648,-428.8,-6.79
54494.5508,-432.5,-7.40
54444.6133,-432.5,-7.40
54395.8750,-429.2,-6.86
54347.4922,-429.5,-6.90
54300.6797,-430.3,-7.04
54256.4062,-420.5,-5.42
54213.0234,-423,-5.83
54168.8594,-423.8,-5.96
54124.9648,-422,-5.66
54077.6055,-430,-6.98
54030.5625,-427.1,-6.50
53983.9922,-428.1,-6.67
53937.7734,-425.6,-6.25
53892.6523,-427.2,-6.52
53848.4336,-421.3,-5.54
53803.9766,-425.6,-6.25
53760.9297,-421.3,-5.54
53713.8750,-428.1,-6.66
53665.6602,-429.4,-6.87
53617.3125,-431.3,-7.19
53571.4648,-424.6,-6.08
53526.2422,-425.9,-6.30
53482.0469,-425.2,-6.18
53439.7344,-419.8,-5.29
53399.0742,-418,-4.99
53358.8828,-417.6,-4.92
53318.3555,-417.8,-4.95
53277.6445,-419.2,-5.18
53236.6484,-418.3,-5.03
53194.9180,-420.6,-5.41
53153.2773,-418.6,-5.08
53109.5156,-425.3,-6.18
53067.4688,-422.7,-5.75
53026.1523,-413.6,-4.25
52982.1641,-426.2,-6.33
52934.6328,-429.2,-6.82
52887.6641,-428,-6.62
52842.5742,-425.3,-6.18
52799.2617,-424.9,-6.11
52757.0664,-415.8,-4.61
52713.3906,-424.9,-6.11
52667.9922,-428.6,-6.72
52624.8633,-419.9,-5.28
52579.5000,-426.4,-6.35
52534.5234,-424.1,-5.97
52487.6367,-430.6,-7.04
52443.0195,-422.2,-5.66
52398.0625,-424.7,-6.07
52351.8867,-428.8,-6.75
52305.2383,-426.2,-6.32
52258.2695,-429.5,-6.86
52211.7422,-426.2,-6.32
52162.7773,-432,-7.27
52117.3633,-425.7,-6.23
52074.9102,-419.7,-5.24
52032.0547,-426.5,-6.36
51989.6562,-415.9,-4.62
51946.8125,-424.1,-5.97
51901.3789,-425.9,-6.26
51854.3594,-429.2,-6.81
51811.3008,-421.2,-5.49
51765.2383,-428.2,-6.64
51718.8594,-425,-6.11
51670.8984,-432.5,-7.35
51622.4570,-427.8,-6.57
51574.8008,-432.9,-7.41
51528.4727,-424.2,-5.98
51482.7852,-426.9,-6.42
51435.7031,-428,-6.61
51386.9727,-431.7,-7.21
51339.1523,-429,-6.77
51290.6719,-430.5,-7.02
51242.3477,-430.1,-6.95
51192.8867,-431.7,-7.22
51142.7539,-432.7,-7.38
51092.3438,-432.7,-7.38
51040.8008,-435.5,-7.84
50993.1172,-428.6,-6.71
50945.4062,-428.5,-6.69
50895.8438,-432.6,-7.37
50846.2617,-433.4,-7.50
50797.7109,-427.9,-6.59
50748.6914,-433.3,-7.48
50700.5898,-430.5,-7.02
50652.4727,-425.8,-6.25
50601.9258,-437.1,-8.11
50551.1289,-433,-7.43
50503.3242,-431.4,-7.17
50458.0586,-422.1,-5.64
50410.5820,-430.7,-7.05
50361.8672,-430.7,-7.06
50311.4062,-433.4,-7.50
50260.7617,-433.6,-7.53
50212.3320,-430.5,-7.02
50165.8828,-427.3,-6.50
50118.2812,-430.1,-6.96
50070.9141,-428.2,-6.64
50021.6250,-430.7,-7.06
49969.7734,-437.5,-8.18
49918.4375,-433.3,-7.49
49868.6797,-434.4,-7.67
49820.1133,-426.1,-6.30
49770.2188,-434.4,-7.67
49720.7617,-434.6,-7.70
49673.0312,-424.9,-6.10
49624.2930,-433.1,-7.45
49574.6211,-433.6,-7.54
49526.3398,-428.8,-6.75
49477.1680,-431.3,-7.16
49425.7578,-436.2,-7.96
49374.6875,-432.5,-7.36
49321.5430,-438.8,-8.39
49269.4883,-434.2,-7.64
49217.6055,-436.7,-8.05
49166.7695,-432,-7.28
49114.6094,-437.4,-8.17
49063.2695,-433.9,-7.59
49012.3008,-434.4,-7.67
48962.3906,-433.8,-7.57
48915.2656,-427.5,-6.54
48867.3867,-430.4,-7.01
48818.9648,-430.8,-7.08
48765.5781,-437.4,-8.17
48711.8320,-438.3,-8.32
48663.7305,-429.9,-6.93
48613.1289,-433.7,-7.56
48558.3789,-439.5,-8.51
48510.1289,-430.3,-7.00
48460.9883,-432.2,-7.31
48413.6953,-429.1,-6.80
48366.5234,-428.1,-6.63
48318.1914,-429.1,-6.80
48267.7578,-436.3,-7.99
48217.0703,-432.2,-7.31
48164.9297,-436,-7.94
48110.9883,-439.7,-8.55
48057.9961,-436.5,-8.02
48004.9102,-435.9,-7.92
47949.9453,-442.1,-8.94
47900.2695,-431.8,-7.25
47852.4219,-428.2,-6.65
47803.2578,-434.3,-7.66
47755.2852,-431.1,-7.13
47709.5664,-425.9,-6.27
47663.9375,-425.7,-6.24
47616.4492,-431.5,-7.20
47568.6562,-430.3,-7.00
47521.7969,-428.7,-6.73
47474.2695,-430.1,-6.97
47427.9141,-427.8,-6.59
47380.2383,-431.2,-7.15
47333.6016,-428.1,-6.64
47289.3398,-428.3,-6.67
47246.1719,-418,-4.97
47202.5938,-426.9,-6.44
47157.7344,-425.7,-6.24
47111.0234,-429.1,-6.80
47064.7266,-428.8,-6.75
47019.8555,-425.3,-6.17
46974.7695,-426.9,-6.44
46930.0898,-426.9,-6.44
46885.4414,-423.5,-5.88
46839.5742,-429.5,-6.86
46793.8125,-427.2,-6.49
46748.3516,-427.8,-6.58
46706.7891,-419.7,-5.25
46665.5703,-422.3,-5.68
46624.3125,-418.5,-5.05
46583.0586,-421.3,-5.51
46541.7500,-422.1,-5.64
46503.7773,-412.3,-4.03
46465.8281,-415.6,-4.57
46426.6406,-417.3,-4.85
46384.3516,-422.6,-5.72
46341.4883,-422.5,-5.70
46297.8125,-425.4,-6.18
46253.8086,-425,-6.12
46209.7617,-426.2,-6.31
46165.1797,-426.6,-6.38
46123.9727,-419.7,-5.24
46080.4414,-423.1,-5.80
46035.5586,-429.5,-6.86
45991.8984,-424.5,-6.03
45950.9570,-419.1,-5.14
45912.3516,-413.7,-4.25
45869.8086,-426,-6.28
45827.0469,-420.4,-5.35
45784.8477,-424.4,-6.01
45742.3828,-420.9,-5.44
45696.6992,-428.5,-6.69
45651.8398,-425.5,-6.19
45606.4023,-430.7,-7.05
45562.1680,-419.9,-5.27
45516.8398,-429.8,-6.90
45469.9023,-430.2,-6.97
45423.6797,-427.4,-6.51
45377.3008,-429.1,-6.79
45331.3555,-427.9,-6.59
45284.1680,-429.9,-6.92
45236.6836,-430.4,-7.00
45189.4297,-430.6,-7.04
45142.5430,-428.1,-6.62
45095.0234,-431.1,-7.12
45046.1680,-431.4,-7.17
44996.1289,-434.9,-7.75
44945.7812,-434.3,-7.65
44895.5391,-433.8,-7.57
44844.8242,-435.1,-7.78
44793.7539,-435.2,-7.80
44742.6680,-435.9,-7.92
44692.2422,-433.8,-7.57
44640.9766,-435.8,-7.90
44588.0078,-439.2,-8.46
44534.9688,-438.2,-8.30
44481.8086,-440.8,-8.73
44431.0469,-434.1,-7.63
44381.8711,-430.5,-7.04
44329.9648,-436.6,-8.04
44276.0078,-439,-8.44
44220.7422,-441,-8.77
44165.9531,-441.3,-8.82
44112.4062,-438.2,-8.31
44058.3555,-440.3,-8.66
44004.9023,-440.8,-8.74
43953.5859,-435.9,-7.94
43902.1836,-436.4,-8.02
43848.7383,-440.4,-8.68
43796.2344,-438.8,-8.42
43746.0977,-431.5,-7.22
43696.3242,-435.1,-7.81
43646.6523,-433.6,-7.57
43597.0898,-432.4,-7.37
43546.0664,-436.6,-8.06
43495.3125,-435.6,-7.90
43446.5078,-432.3,-7.36
43399.5273,-429.7,-6.93
43354.0273,-426.9,-6.47
43303.3516,-435.8,-7.93
43252.4180,-436.4,-8.03
43204.8594,-429.1,-6.83
43156.8789,-433.2,-7.51
43110.1172,-429.1,-6.83
43063.7734,-427.8,-6.62
43016.8047,-431.3,-7.20
42969.4883,-430.2,-7.02
42922.4609,-430.5,-7.07
42876.2031,-428.6,-6.75
42827.4922,-432.6,-7.41
42776.5625,-435.8,-7.94
42726.4883,-433.8,-7.61
42673.6016,-439.3,-8.52
42624.8398,-430.8,-7.12
42572.6758,-438.9,-8.46
42522.1875,-434.7,-7.77
42472.7852,-433.4,-7.55
42422.8047,-433.3,-7.54
42370.8594,-438.3,-8.36
42319.2695,-437.2,-8.18
42268.1523,-433.2,-7.52
42214.8008,-441.5,-8.89
42161.1680,-437.4,-8.22
42105.7656,-442.4,-9.04
42049.6992,-442.5,-9.06
41994.8242,-440.6,-8.75
41940.1992,-440.5,-8.74
41885.3594,-440.9,-8.80
41832.4570,-438.2,-8.36
41777.1836,-441.9,-8.97
41724.9414,-437.3,-8.22
41673.7695,-435.7,-7.95
41620.0195,-440.4,-8.73
41569.2031,-434.7,-7.79
41515.5898,-441,-8.83
41469.3281,-427.8,-6.66
41415.8516,-439.4,-8.57
41365.7305,-434.9,-7.83
41316.6484,-433.4,-7.58
41268.5273,-433.2,-7.55
41222.5820,-426.5,-6.45
41174.2188,-431.7,-7.31
41123.3086,-439.4,-8.58
41073.0273,-433.3,-7.57
41023.1719,-434.5,-7.77
40972.4219,-436,-8.02
40919.6797,-436.8,-8.15
40865.1484,-444.3,-9.39
40812.0039,-436.7,-8.14
40759.1953,-438.4,-8.42
40705.2266,-440.8,-8.82
40651.0938,-440.1,-8.70
40596.8984,-440.2,-8.72
40542.5703,-441.2,-8.89
40490.3594,-439.1,-8.54
40441.4102,-431.3,-7.26
40393.5430,-433,-7.54
40344.6562,-430.9,-7.19
40293.4922,-438.3,-8.41
40240.5078,-439,-8.53
40188.3750,-439.6,-8.63
40138.2930,-433.3,-7.59
40088.5391,-434.2,-7.74
40038.5508,-437.3,-8.25
39989.6875,-430.9,-7.20
39939.7812,-436.5,-8.12
39889.7344,-434.2,-7.74
39837.9180,-438.7,-8.48
39787.2188,-434.7,-7.83
39732.2891,-443.3,-9.24
39679.8125,-436.8,-8.18
39624.7969,-442.4,-9.10
39569.0039,-443,-9.20
39514.7539,-441.9,-9.02
39463.3477,-435.9,-8.03
39412.9141,-435.5,-7.97
39362.1719,-436.9,-8.20
39311.8086,-435.5,-7.97
39261.2930,-436,-8.05
39210.5312,-436.9,-8.20
39161.1562,-434,-7.73
39111.2344,-436,-8.05
39068.5117,-423.2,-5.95
39022.7617,-428.8,-6.87
38976.0234,-434.3,-7.78
38930.6836,-426.3,-6.46
38886.3242,-427.1,-6.59
38841.5781,-428.9,-6.89
38798.3945,-424.4,-6.15
38750.8477,-432.8,-7.53
38704.3984,-430.7,-7.18
38659.5195,-428.5,-6.82
38615.6914,-425.6,-6.34
38572.3047,-426,-6.41
38528.8320,-425.9,-6.39
38484.4219,-427.3,-6.62
38439.1133,-429.8,-7.03
38394.9766,-427,-6.57
38350.5820,-425.3,-6.29
38306.2227,-431.3,-7.28
38263.0977,-422.5,-5.83
38215.4414,-433.4,-7.63
38168.7891,-431.1,-7.25
38124.0781,-430.4,-7.13
38081.9805,-420.5,-5.50
38038.9141,-423.4,-5.98
37992.1211,-434.8,-7.86
37945.1172,-431,-7.23
37898.8711,-430.6,-7.17
37857.7188,-424.5,-6.16
37818.6484,-415.4,-4.66
37779.3281,-418.8,-5.22
37737.1250,-426,-6.41
37697.3945,-418.3,-5.14
37655.6953,-425.2,-6.27
37613.3398,-424.6,-6.18
37570.6562,-423.8,-6.04
37525.0859,-430.7,-7.18
37479.5000,-428.7,-6.85
37430.8398,-436.5,-8.14
37384.0273,-428.6,-6.84
37337.0938,-435.1,-7.91
37290.0352,-428.6,-6.84
37243.7148,-434.4,-7.79
37197.5195,-427.3,-6.62
37149.4570,-435,-7.89
37100.3867,-434.9,-7.88
37051.3633,-435.1,-7.91
37007.1250,-427.3,-6.63
36960.8945,-429.6,-7.00
36911.2891,-436.7,-8.17
36859.4375,-438.9,-8.54
36806.6406,-440.7,-8.84
36754.7539,-439.6,-8.66
36704.7070,-435.3,-7.95
36654.6719,-436.1,-8.08
36604.4688,-438.3,-8.44
36554.9922,-434.2,-7.77
36505.5664,-435.9,-8.05
36455.6445,-436.8,-8.20
36406.0898,-436.1,-8.09
36357.2188,-434.6,-7.84
36308.2734,-434.6,-7.84
36257.8398,-437.5,-8.32
36206.2734,-438.8,-8.54
36153.8320,-439.7,-8.69
36100.8008,-442,-9.07
36050.6719,-435.8,-8.05
36001.2422,-436,-8.08
35952.0195,-435.6,-8.02
35902.9375,-435.3,-7.97
35848.4102,-443,-9.24
35798.3828,-436.6,-8.18
35746.3633,-439.6,-8.68
35697.8906,-434.8,-7.89
35650.3281,-433.1,-7.61
35601.5859,-434.3,-7.81
35550.5195,-439.5,-8.67
35500.8984,-438.6,-8.52
35453.8516,-428.2,-6.81
35405.9102,-435.8,-8.06
35356.2852,-436.9,-8.24
35307.3125,-436.5,-8.18
35260.1953,-432.5,-7.52
35214.3594,-429.9,-7.09
35166.9570,-433.7,-7.72
35116.7070,-437.9,-8.41
35069.3750,-433.5,-7.69
35023.9883,-429.5,-7.03
34976.7500,-433.5,-7.69
34927.8945,-435.6,-8.04
34879.0938,-437.6,-8.37
34831.9688,-431.7,-7.40
34784.8047,-431.4,-7.35
34736.1562,-438.3,-8.48
34688.1055,-433.4,-7.68
34640.3516,-433.8,-7.75
34591.0703,-437.4,-8.34
34544.6602,-431.6,-7.39
34493.9297,-438.7,-8.55
34445.1758,-435.5,-8.03
34395.4219,-436.5,-8.19
34342.3594,-441.9,-9.08
34287.0430,-444.9,-9.58
34234.1406,-441.2,-8.97
34180.7656,-442.1,-9.12
34130.0195,-438.5,-8.53
34076.5430,-442.3,-9.16
34021.3086,-444.5,-9.52
33966.0586,-444.5,-9.52
33910.8281,-444.5,-9.53
33855.6289,-444.5,-9.53
33801.2656,-444.5,-9.53
33749.6367,-439.9,-8.77
33699.2500,-435.8,-8.10
33648.0156,-443.2,-9.32
33599.3086,-433.5,-7.72
33551.0898,-435.9,-8.12
33502.3633,-436,-8.14
33452.6211,-438,-8.47
33404.3086,-435.5,-8.06
33355.2930,-437,-8.30
33309.1289,-432,-7.48
33262.1484,-433.7,-7.76
33214.8672,-435.5,-8.06
33167.9531,-432.3,-7.53
33120.7695,-434.7,-7.93
33072.7930,-435.3,-8.03
33023.8633,-436.2,-8.18
32972.9453,-439.6,-8.74
32920.7539,-442.7,-9.25
32869.2109,-438.7,-8.59
32815.9453,-442.6,-9.24
32760.9102,-446.5,-9.88
32706.5918,-443,-9.31
32652.2148,-443.9,-9.46
32597.5508,-445.8,-9.77
32545.3184,-442.1,-9.16
32496.4316,-435.6,-8.09
32447.7891,-434.7,-7.95
32398.5195,-441.2,-9.02
32349.9863,-433.7,-7.78
32301.7930,-437.3,-8.38
32252.8555,-436.2,-8.20
32202.9141,-439.9,-8.81
32153.6250,-436.9,-8.31
32103.8984,-438.9,-8.64
32055.2773,-437.4,-8.40
32011.5391,-428.3,-6.90
31964.8340,-435.7,-8.12
31919.3457,-429.3,-7.07
31870.9727,-438,-8.50
31821.0098,-440.3,-8.88
31772.8711,-436.8,-8.30
31725.0352,-431.9,-7.50
31673.2285,-442.2,-9.19
31618.1094,-449.3,-10.36
31564.4492,-440.5,-8.92
31510.9707,-446.3,-9.87
31458.8652,-440.4,-8.90
31407.5488,-441.4,-9.07
31355.9746,-440.4,-8.91
31302.6406,-443.5,-9.42
31247.4180,-447.3,-10.04
31193.6621,-443.8,-9.47
31140.6797,-442.7,-9.29
31085.4531,-446.6,-9.93
31031.8613,-444,-9.51
30982.8281,-438,-8.52
30932.8809,-439.5,-8.77
30883.7285,-439,-8.69
30837.3281,-432.2,-7.57
30787.9277,-440.1,-8.87
30737.5547,-440.1,-8.87
30687.2051,-440.1,-8.87
30636.8418,-440.1,-8.88
30586.1172,-440.1,-8.88
30534.4375,-442.6,-9.29
30482.6328,-442,-9.19
30431.0781,-442,-9.19
30380.3438,-441.2,-9.06
30329.6777,-438.4,-8.61
30277.3340,-446.5,-9.94
30227.4238,-436.6,-8.31
30176.6895,-441.9,-9.19
30124.2676,-442.3,-9.25
30070.8145,-447,-10.03
30020.4102,-437.1,-8.40
29967.4492,-445.9,-9.85
29914.8301,-443,-9.38
29862.1523,-443.4,-9.44
29808.3535,-445.7,-9.82
29758.2891,-440.1,-8.90
29710.8398,-436.8,-8.36
29664.7227,-433.5,-7.82
29617.6895,-436.6,-8.33
29570.1211,-437.1,-8.42
29522.5469,-436.7,-8.35
29474.4180,-437.1,-8.42
29424.6348,-439.9,-8.88
29374.7988,-443.2,-9.42
29327.9727,-434.1,-7.93
29282.7930,-431.8,-7.55
29235.8301,-438.2,-8.60
29191.8301,-430.8,-7.39
29145.2129,-435.9,-8.23
29098.8965,-435.1,-8.10
29051.7754,-436.1,-8.26
29003.8848,-438.9,-8.72
28955.9531,-436.2,-8.28
28907.8145,-439.8,-8.88
28859.1074,-436.6,-8.35
28809.4668,-442.2,-9.27
28759.3203,-440,-8.91
28708.7324,-441.4,-9.14
28657.8711,-443.3,-9.46
28608.3340,-439.7,-8.87
28560.0449,-438,-8.59
28511.9785,-438.1,-8.61
28464.5195,-438.6,-8.69
28418.7715,-433.4,-7.84
28372.5723,-435.6,-8.20
28323.7363,-439.8,-8.89
28275.3613,-438.7,-8.71
28223.8398,-443,-9.42
28170.1895,-446.1,-9.93
28118.6855,-443,-9.42
28067.9941,-441.3,-9.15
28013.5078,-447.8,-10.22
27960.6719,-445.7,-9.87
27911.5938,-439.2,-8.81
27864.0508,-436.6,-8.38
27813.7520,-442.8,-9.40
27764.6152,-440,-8.94
27717.0840,-438,-8.61
27673.0137,-432.5,-7.71
27627.7480,-433.4,-7.86
27577.8301,-441.2,-9.14
27523.3613,-449.5,-10.51
27474.5488,-438.4,-8.69
27425.3438,-440.5,-9.03
27377.1953,-441.8,-9.25
27332.8496,-427.6,-6.91
27287.2500,-439.3,-8.84
27240.1250,-435.9,-8.28
27192.1699,-439,-8.79
27141.9375,-441.6,-9.22
27089.7832,-445.9,-9.93
27037.3750,-444.5,-9.70
26985.3164,-444.8,-9.75
26933.0391,-443.8,-9.59
26879.9844,-447.1,-10.13
26827.7344,-444.6,-9.72
26777.0234,-443.1,-9.48
26726.7168,-440.5,-9.05
26673.8535,-446.9,-10.11
26619.8477,-447.4,-10.19
26566.7988,-446,-9.96
26515.5039,-443.7,-9.59
26465.1465,-442.2,-9.34
26412.6309,-445.8,-9.94
26363.7383,-440.2,-9.02
26311.1211,-445.9,-9.96
26256.5742,-448.6,-10.40
26206.6875,-441.1,-9.17
26154.2695,-445.9,-9.96
26102.5703,-445.2,-9.85
26053.0547,-439.9,-8.98
26000.4434,-447.3,-10.20
25949.5664,-443.7,-9.61
25899.9102,-439.6,-8.93
25847.0078,-448.9,-10.47
25795.1172,-443.2,-9.53
25742.6035,-446.2,-10.02
25690.2031,-447.2,-10.19
25639.5664,-441.8,-9.30
25589.2266,-443.2,-9.54
25538.1875,-444,-9.67
25486.5840,-445,-9.84
25435.0898,-445.2,-9.87
25383.5371,-443.2,-9.54
25330.2500,-447.9,-10.32
25275.8574,-448.9,-10.48
25222.8418,-447.2,-10.21
25172.9102,-442,-9.35
25123.2617,-442,-9.35
25072.0410,-444.9,-9.83
25020.1719,-445.6,-9.95
24968.8086,-444.9,-9.83
24919.1250,-442.2,-9.39
24867.9297,-444.9,-9.84
24817.8145,-443.1,-9.54
24766.2832,-445.2,-9.89
24714.4180,-445.6,-9.96
24662.0449,-446.2,-10.06
24609.2773,-447.1,-10.21
24558.2148,-445.2,-9.90
24510.7676,-439.7,-8.99
24466.8223,-433.5,-7.98
24414.7129,-446.4,-10.10
24362.8691,-446.2,-10.07
24313.5820,-441.7,-9.33
24263.4961,-444.3,-9.76
24215.8613,-439.7,-9.00
24168.3887,-440,-9.05
24119.4922,-442.1,-9.40
24069.1680,-443.8,-9.68
24015.4004,-449.3,-10.58
23965.4355,-442.8,-9.52
23915.5000,-443.4,-9.62
23864.0938,-445.4,-9.95
23811.9004,-448.1,-10.39
