Age,EEI ,lower bound,upper bound
14750,0.208454538412555,0.160829248383094,0.256108323918508
14850,0.206139012758652,0.158898922784345,0.253587462864358
14950,0.203099103057098,0.155726941622467,0.250654978780686
15050,0.19951604378286,0.152474761564881,0.246797026645668
15150,0.195893228831595,0.149551923866798,0.242458326585158
15250,0.193010017271654,0.147555288206452,0.238755617532138
15350,0.191281723419287,0.146391614282885,0.236986625776793
15450,0.190729870238301,0.146418413855356,0.236591532294448
15550,0.191042171166766,0.147141530632288,0.235566138931231
15650,0.192095615925699,0.149449590430136,0.23606508315366
15750,0.193959773637938,0.152241288363414,0.236797399525098
15850,0.196347662810632,0.155237823116066,0.238158546398443
15950,0.198556037654093,0.157454430772567,0.24042259196276
16050,0.199568152739666,0.158056807195827,0.240625523781537
16150,0.19914025383981,0.157857920583153,0.24014568042958
16250,0.19778012606618,0.157065512525973,0.238009210365937
16350,0.195655169805757,0.155870683253323,0.235851280347285
16450,0.192496271186193,0.15364865408951,0.232616719127745
16550,0.187708481095891,0.149771731694587,0.227042683941871
16650,0.181360952078,0.144648899296561,0.219346958551899
16750,0.174186803003006,0.138694580804748,0.210266810901796
16850,0.166608227572047,0.132671330789852,0.200870921041185
16950,0.158674202547467,0.125930259974852,0.191456837844161
17050,0.15011721078355,0.119014147503449,0.181573662440168
17150,0.140983521879636,0.111412500767446,0.170885244187497
17250,0.131658843798042,0.103917739425386,0.15956882921096
17350,0.122305996895484,0.0963994618833962,0.1488328696832
17450,0.112801579129695,0.0885031725786858,0.137944573135189
17550,0.102803616961063,0.0797305781662551,0.126617237672205
17650,0.0923376645371718,0.0705390501057251,0.114846814627672
17750,0.0818326294767295,0.0610635832155374,0.102888267779626
17850,0.0715774173001523,0.0518638206733822,0.0916556378481372
17950,0.0616822659170689,0.04308609326977,0.0810572823757496
18050,0.0521183877652073,0.0343173732069888,0.0706385626682586
18150,0.0428492182355008,0.0257062989700059,0.0604622524371381
18250,0.0338635032815891,0.0174131697284934,0.0511736043580364
18350,0.0250626998733446,0.00841244856545149,0.0422449018500768
18450,0.0162665108711279,-0.00138812049332655,0.0338359625804467
18550,0.00726516777612452,-0.0124158404153638,0.0255914428245702
18650,-0.00191693765067993,-0.0239986461173947,0.0178578147531866
18750,-0.0110134766600165,-0.0349183737942069,0.010744453468407
18850,-0.0197333328694932,-0.0449113495061412,0.00448891240241515
18950,-0.0277700980973731,-0.0543749394457342,-0.00104634750638254
19050,-0.0348000897262074,-0.0623068380527274,-0.00560090808670594
19150,-0.040500826339182,-0.0694262519816977,-0.00924025903496154
19250,-0.0444939232559925,-0.0742700158917656,-0.0119921647674194
19350,-0.0462919678629123,-0.0766463503764992,-0.0139253129664753
19450,-0.0453288539123286,-0.0754677377490953,-0.0148389306332795
19550,-0.0409966087229153,-0.0695991477637637,-0.0142201774884657
19650,-0.0336539525999895,-0.0592763056098869,-0.0101437393531681
19750,-0.0247076298606453,-0.048333409228937,-0.00144506600893107
19850,-0.0155907492620154,-0.0402626182876764,0.0121999517811723
19950,-0.00767908727925005,-0.0365079012103874,0.0246175430057591
20050,-0.00222998544420429,-0.0355331331510271,0.0326261632005181
20150,0.000316806247472604,-0.0351577092128295,0.0362662521353768
20250,0.000326953077095948,-0.0359595807112534,0.0363007295519185
20350,-0.001800502586759,-0.0372050510807374,0.0330769329181746
20450,-0.00570549658795561,-0.0393879908640855,0.0272887217546332
20550,-0.0110399980708964,-0.0424080125899197,0.0196680375887515
20650,-0.0172809022359944,-0.0468175518981328,0.012291881506093
20750,-0.023685707427615,-0.051374142882984,0.00599662376402628
20850,-0.0294798695008965,-0.0565928443443982,-0.000847271509751697
20950,-0.0338313204759304,-0.0604185615638532,-0.00720209547465847
21050,-0.0358824286516227,-0.0617231916997508,-0.0111973857729212
21150,-0.0356680350654565,-0.0603112342138848,-0.0123322962272724
21250,-0.0341569162877759,-0.0576792616099704,-0.0102243192644362
21350,-0.0323064001808721,-0.0558053332970582,-0.0063931167499322
21450,-0.0310085793568511,-0.0552861454844626,-0.00441957412108319
21550,-0.0310161887681965,-0.0555074217355562,-0.0047853008230849
21650,-0.0324587756522805,-0.0570086066899236,-0.00749934250096765
21750,-0.0348556489210518,-0.0587310177221105,-0.0116986785400175
21850,-0.0376132465032067,-0.0610798518153025,-0.0153401850857616
21950,-0.0400624932588968,-0.0622681015613512,-0.018240566716195
22050,-0.0414921775805504,-0.0621978446429846,-0.0201106480591514
22150,-0.0418032378969086,-0.0618120958035786,-0.0209888645569191
22250,-0.0414993543856568,-0.0609967757546566,-0.020979206079253
22350,-0.0410418321618508,-0.0600402932635252,-0.0210898906015953
22450,-0.0408017894986029,-0.0596674001093154,-0.0214598392271316
22550,-0.0410536252353161,-0.0594688234522059,-0.0223184632755751
22650,-0.0418559202266695,-0.0595598769119609,-0.0240181100053112
22750,-0.0430491331714378,-0.0602301219728668,-0.0259246932605354
22850,-0.0443764493695894,-0.0608848867598851,-0.0279872277202648
22950,-0.0454926166468675,-0.0618059796864469,-0.0294922464029915
23050,-0.0459910444054206,-0.0617505318168783,-0.0302103950457255
23150,-0.0457222330018435,-0.0612549453260356,-0.0300852930928201
23250,-0.0447807052759833,-0.0600762581280259,-0.0294409105606246
23350,-0.0431804089638627,-0.058060771112825,-0.0281612973200398
23450,-0.0408311442448437,-0.0554094736423081,-0.0263353231570453
23550,-0.0375685637018509,-0.0515613830002073,-0.0238322576571658
23650,-0.0335090202274819,-0.0468650508776445,-0.0203649399803164
23750,-0.029080289860119,-0.042093182579514,-0.0163153098857924
23850,-0.0246575528479664,-0.0375293227911804,-0.0119259826320669
23950,-0.0205449691331246,-0.0335220550241835,-0.00764145941837818
24050,-0.0169756402268831,-0.0302628446558496,-0.00368254952025731
24150,-0.014073880789126,-0.0278270086418278,-0.000482723451104885
24250,-0.011875951103072,-0.0258163745273054,0.00198748430930687
24350,-0.0104004733946924,-0.024703021909848,0.00362957619802783
24450,-0.00964073204084757,-0.0241191458970996,0.00478982849710918
24550,-0.00956986691714451,-0.0245086557132353,0.00544892454216257
24650,-0.0101165210895862,-0.0259573053236223,0.00549295569029107
24750,-0.0111502950463579,-0.0279734019733575,0.00508850303180123
24850,-0.0125147749505277,-0.030391391766467,0.00456426106448851
24950,-0.0140276478747276,-0.0330758901412013,0.00391970374738806
25050,-0.015518107757436,-0.0355715122919289,0.00340407341808084
25150,-0.0170671534528262,-0.0382486008982111,0.00306910631589072
25250,-0.0190166426705818,-0.0412474131014809,0.00232462726563124
25350,-0.0217045043357938,-0.0447274798063042,0.000612950393486109
25450,-0.0254369208268888,-0.0492221249622622,-0.00235614477197306
25550,-0.0304449202082294,-0.0543577156338233,-0.00726510135031985
25650,-0.0364928322258597,-0.0602942713000266,-0.0129084725251054
25750,-0.0428440759954698,-0.067310751434971,-0.0185007815449035
25850,-0.0486294171501529,-0.0744875724688466,-0.0238001177511132
25950,-0.0529075704394073,-0.0793841768467912,-0.0274571432814393
26050,-0.0547087059443645,-0.0813956920853224,-0.0290888876246373
26150,-0.0540863696326648,-0.0798136591860764,-0.0296677439460882
26250,-0.0521272163290461,-0.0773423699020972,-0.0280885417521952
26350,-0.0498720350563778,-0.0751734141058131,-0.0243309929839259
26450,-0.0482336307290895,-0.0740389153542815,-0.0213489795000283
26550,-0.0480131921335427,-0.0745597851390439,-0.0202364835987558
26650,-0.0494369370486161,-0.0764050871747982,-0.0219412611635114
26750,-0.0521566175517105,-0.078624952807164,-0.0257030633766133
26850,-0.0556825017619337,-0.0810836130786756,-0.0302416329934731
26950,-0.0594332062865753,-0.083823734743348,-0.034945785003391
27050,-0.062758582369299,-0.086639427339459,-0.0390606973323321
27150,-0.0653646148386604,-0.0885987652558957,-0.0420147759475529
27250,-0.0672811604413867,-0.0901359915977159,-0.0442095369157439
27350,-0.0684386765371132,-0.0908007327595623,-0.0459948520342621
27450,-0.0685934010837287,-0.0907067614032953,-0.0464965617250763
27550,-0.0673857994353634,-0.0890535751453049,-0.045840863375918
27650,-0.0649347938755704,-0.0861466614865007,-0.0435466755212426
27750,-0.0618496012914736,-0.0833475341622149,-0.0401036359708527
27850,-0.058656550430078,-0.0806872938861884,-0.0363484182062236
27950,-0.055743828330086,-0.0784217796292219,-0.0324634464791688
28050,-0.053374814571169,-0.0764096643832287,-0.029739673886913
28150,-0.051524566777831,-0.0747970238877904,-0.0273345947791021
28250,-0.0498807169538932,-0.0729907616257131,-0.0254933834076292
28350,-0.0480010808386207,-0.0717026444762021,-0.0232670196795072
28450,-0.0453375595459331,-0.0698619800945658,-0.0189406105816244
28550,-0.0412738633667479,-0.0671274193348299,-0.0128144653414212
28650,-0.0356258594855126,-0.0623672101270326,-0.00584807070360492
28750,-0.0286543861627922,-0.0560872241521994,0.00161334544478863
28850,-0.0205687874143341,-0.0482406261567065,0.0091885626484763
28950,-0.0114906595777568,-0.0390690640419603,0.0161333542098815
29050,-0.00150666543070383,-0.0282482601300681,0.0244153624628947
29150,0.00886154049206907,-0.0179008702714713,0.0344100529622015
29250,0.0186240756491523,-0.00885591363651001,0.0455563653106006
29350,0.026719774157033,-0.00356664677405999,0.0555429849652856
29450,0.0320311064940539,-0.00258831871836144,0.0632955177588004
29550,0.0334335146481838,-0.00331706820095587,0.0660462570190908
29650,0.0307686759443484,-0.005045681443023,0.0635509495186701
29750,0.0248663776258107,-0.0086414065108424,0.0573400490444125
29850,0.016553174380118,-0.0153019794187275,0.0480923588079968
29950,0.00655405891537437,-0.0235318637104994,0.0362376297106102
30050,-0.00446973433486766,-0.032760441055583,0.0236373351610829
30150,-0.0158661991091358,-0.0436729566897018,0.0124871632793147
30250,-0.0269881892062723,-0.0553902560381767,0.00303813492786421
30350,-0.0371383053758329,-0.0664566487903247,-0.00427008202333234
30450,-0.0455550141121478,-0.0761640986431658,-0.00962529080640076
30550,-0.0514341407276552,-0.083274834377725,-0.0146344599412143
30650,-0.0545398165830731,-0.0867219309014891,-0.0190052917216236
30750,-0.0551805086021088,-0.0872936020897147,-0.0221379615446791
30850,-0.0535617818094794,-0.0846052551296253,-0.0231141223777812
30950,-0.049736128492228,-0.0787932711585688,-0.0220816845469879
31050,-0.0436731346672997,-0.0701379835532068,-0.019228665193524
31150,-0.0359019691068276,-0.0601291384414104,-0.0123564178593317
31250,-0.0275392373543819,-0.0518974042722513,-0.00406902904982859
31350,-0.0196768400195088,-0.0457783115109818,0.00539485768962561
31450,-0.0133932439495967,-0.0422177817390094,0.0140673853202191
31550,-0.00969236124811041,-0.0403608252965299,0.0189732377137003
31650,-0.00883425808782537,-0.0399560137353115,0.0201844700657328
31750,-0.0103626741020769,-0.0407563779926015,0.0184428838911757
31850,-0.0137445779644872,-0.0421789306908962,0.0138207035366038
31950,-0.018474233409371,-0.0447814667536465,0.00772607529739237
32050,-0.0240874514721803,-0.048846663390994,0.000736541452491328
32150,-0.0301923356647757,-0.0539177144314628,-0.00585362038436879
32250,-0.0364372616669394,-0.0604033227760679,-0.0121990833033127
32350,-0.042415350464462,-0.0670413665912039,-0.0177122697874146
32450,-0.0476440700368329,-0.0732584161494033,-0.0213799492933311
32550,-0.0515943064009499,-0.0784468533933178,-0.0237024307568103
32650,-0.0539733193663619,-0.0818328785395097,-0.0248646510832103
32750,-0.0546809851726838,-0.0830355551472078,-0.025281202439481
32850,-0.0535104784395726,-0.0814302477179954,-0.0247824297725086
32950,-0.0501418672684882,-0.0769546082166491,-0.0236135849424381
33050,-0.0441608727032371,-0.0688451747723626,-0.0204890441318501
33150,-0.0358300129722948,-0.0579456345005306,-0.014606153649822
33250,-0.026184975027149,-0.0469142957889013,-0.00557037808032479
33350,-0.0162789028057275,-0.0373018556789973,0.00567440252928974
33450,-0.0071018682556779,-0.0304049142214169,0.0170272289058715
33550,0.000446220093529052,-0.0254065124516765,0.0260447374985342
33650,0.00600095849405881,-0.0210762045962157,0.0324524445438422
33750,0.00967651040841694,-0.0175106904558,0.0359312584714818
33850,0.0115802356406058,-0.0150012891151888,0.0369121780300882
33950,0.0117713784454505,-0.0137219302945427,0.0354090161220895
34050,0.0102860640053541,-0.0132973480555891,0.0320591727142905
34150,0.00742618120813262,-0.0141427368475357,0.0280376055943543
34250,0.00379107622806923,-0.0163499876876782,0.0239128253618483
34350,-2.92E-05,-0.0192526686599041,0.0203611330052
34450,-0.00345283538838192,-0.0221762942003303,0.0168080881375252
34550,-0.00592620742478663,-0.0246584957006395,0.0140187875451901
34650,-0.00735957420039274,-0.0260557869796896,0.0122173799352916
34750,-0.00814442144500952,-0.026637361672941,0.0111096273361455
34850,-0.00868198600745387,-0.0270986539102759,0.0102223012810749
34950,-0.00932961755977625,-0.0278353255098629,0.00978351514681681
35050,-0.0104158354662153,-0.0292571522413688,0.00887628792036917
35150,-0.0122162693900472,-0.0320522833099721,0.00777289232096945
35250,-0.0149731085261009,-0.03587940013961,0.00528829643344688
35350,-0.018905614226486,-0.040556538171333,0.00183665334228766
35450,-0.0242087899729534,-0.0467559510504523,-0.00321281720970909
35550,-0.0310384731119745,-0.0535156960357039,-0.00984213882916056
35650,-0.0392562137660055,-0.0610235911002172,-0.0179819653940817
35750,-0.048409921026225,-0.0697835388385667,-0.0271809492137997
35850,-0.0579543950645196,-0.079340367073754,-0.0364554423596069
35950,-0.067244782202325,-0.0896504638416481,-0.045689778994636
36050,-0.0755803143838853,-0.0990808615964091,-0.0532323411236993
36150,-0.0825710542578167,-0.107230733236675,-0.0592856290886058
36250,-0.0880965525009671,-0.113752573710693,-0.0643495682393411
36350,-0.0918743818722435,-0.11828978862327,-0.0671429746176965
36450,-0.0934171636690292,-0.120328834889893,-0.0679901958343794
36550,-0.0920957305625424,-0.11911098897727,-0.0661017687980201
36650,-0.0879562706977688,-0.115304980792546,-0.0611201651315809
36750,-0.0817494772444651,-0.109918245564941,-0.0538780762288318
36850,-0.0740880333820743,-0.102536275611985,-0.0449577980617872
36950,-0.0653778410902816,-0.0943261744938143,-0.0352280255424141
37050,-0.0558575084503307,-0.0851248097339687,-0.0256781645762486
37150,-0.0456122258977648,-0.0748055172982809,-0.01541255922779
37250,-0.0345904957858806,-0.0636672778731996,-0.00453392937752148
37350,-0.0226330782016042,-0.0512917255432386,0.00689012182029214
37450,-0.00950148531940745,-0.0380782429532782,0.0194068206501373
37550,0.00504899423938263,-0.0236786171114202,0.0326773114354531
37650,0.0206382299748593,-0.00780871216771085,0.0470150286452373
37750,0.036199093692927,0.00738252550419776,0.0632478880385654
37850,0.0505691407107926,0.0228597057157581,0.0795647216240393
37950,0.0624804084981057,0.0344187293572595,0.0938581457104304
38050,0.0706049354026535,0.0412020921641316,0.103708492929895
38150,0.0748088291822919,0.0444912489854371,0.107703754512228
38250,0.0761283875501958,0.0461779389229757,0.108542838856374
38350,0.0755323606497528,0.0461957456476985,0.10663559675308
38450,0.0737960613189655,0.0448646109494943,0.103698852788872
38550,0.0714915546271322,0.0437352233693575,0.100284157315787
38650,0.0689657004601322,0.0424929733072756,0.0966338970636481
38750,0.0663602083927818,0.0414349527089607,0.0920114189232603
38850,0.0636817145032638,0.0404764954397718,0.0877555870436278
38950,0.0608107685452389,0.0394751564496314,0.0832522520363214
39050,0.0575385190707374,0.0376024556370044,0.0786655200304006
39150,0.0538558575623823,0.0349499474045012,0.0734930330463486
39250,0.0499423031912124,0.0321581852220674,0.0682007091882479
39350,0.0458941466681105,0.0289951332833694,0.0628856155734116
39450,0.0416912167866783,0.0253295410012263,0.057750469960634
39550,0.0372300811941282,0.0216040614680275,0.0527708302978149
39650,0.0325284729974815,0.0176737266383335,0.0472697308572777
39750,0.027738944362906,0.0135816546790919,0.0417815882664267
39850,0.0229582638618474,0.0094460929003428,0.0365065105982024
39950,0.0182217692306757,0.00511116699968244,0.0313407411830763
40050,0.0135271957915979,0.000454814169812972,0.026278435220016
40150,0.00895712883217516,-0.00391516731107818,0.0216785483121655
40250,0.00468089833025304,-0.00838558655407258,0.0173701023229626
40350,0.000855263882037816,-0.0124068579677308,0.0136365860414689
40450,-0.00235362350012177,-0.0157411441329198,0.0105928205695268
40550,-0.00478301455220314,-0.0183090854610428,0.00851359641780665
40650,-0.00642668447909395,-0.0200145436675774,0.00714094881671201
40750,-0.00742087852036634,-0.0210932687942904,0.00639341678643988
40850,-0.00789091086134789,-0.0215929222714444,0.00600826837253332
40950,-0.00793773418132191,-0.0217552002609651,0.00617967405503987
41050,-0.00765923204090944,-0.021892606004784,0.006962019402852
41150,-0.00728268747917744,-0.0221303588063742,0.00797699138478431
41250,-0.00713985887722167,-0.0226433531473777,0.00888310170356099
41350,-0.00755090381574318,-0.0236846951391403,0.00885123529754195
41450,-0.0088538546517123,-0.0250332831148354,0.00770057978836766
41550,-0.011356419912839,-0.0270933335079973,0.00490786239360746
41650,-0.0149893167946346,-0.0300351445145903,0.000435989390703741
41750,-0.0192927036236887,-0.03391741094537,-0.00455154363779753
41850,-0.0237566280135579,-0.0381750612032431,-0.00921734751722551
41950,-0.0278402755748347,-0.0429384357054446,-0.0128777428163316
42050,-0.0309871163929626,-0.0471292711493542,-0.0152352588654432
42150,-0.0330069963008767,-0.0499319360383571,-0.0164839940456379
42250,-0.0340401944123473,-0.0513770209897134,-0.0171512516148225
42350,-0.034174558539582,-0.0513519245515686,-0.0171737323427764
42450,-0.033416360648691,-0.050390441217407,-0.0164964411426965
42550,-0.0317125704440297,-0.0481711737394318,-0.015228193907846
42650,-0.0291503190181301,-0.0449192556123675,-0.0131965008873706
42750,-0.0259766902035962,-0.0411201667082495,-0.0108638504656373
42850,-0.0223941545193839,-0.0367280876450675,-0.00808217962951397
42950,-0.0185509082801683,-0.0321306164813432,-0.00475041711398987
43050,-0.0145491473564279,-0.0275945922377987,-0.00118155431950248
43150,-0.0105766165550978,-0.0233977770687166,0.00249718991834702
43250,-0.00690678024381906,-0.0194603783033708,0.00588611938622613
43350,-0.00379907133153756,-0.0163056314633608,0.00907283593411988
43450,-0.00150136718923731,-0.0139279417510207,0.0116612345166297
43550,-0.000250661486479198,-0.0129262965602585,0.0133979071304559
43650,-0.000108536917778909,-0.0128102417046013,0.0138891439440847
43750,-0.00096053534921149,-0.0141618914557885,0.0134233399102125
43850,-0.00268864653405162,-0.0162593235421204,0.0120616898033392
43950,-0.00517386496891719,-0.0192025801135085,0.00997327650665024
44050,-0.00829788289830676,-0.0230271296903825,0.00769893358089807
44150,-0.0120902744925949,-0.0279795637786561,0.00469286369020482
44250,-0.0167186752178331,-0.0340803337872045,0.00106322507769531
44350,-0.0223431491506994,-0.0416834031092798,-0.00364687411279233
44450,-0.0291033249457991,-0.0504076777041862,-0.00913981607752293
44550,-0.0370998032243912,-0.0599432704891279,-0.0158645825516581
44650,-0.0462739832785259,-0.0700199486038624,-0.023962997761069
44750,-0.0563862473204195,-0.0808858034276905,-0.0328374126387538
44850,-0.0670990791370567,-0.0917331897299013,-0.042500939852987
44950,-0.0779591706773753,-0.103272238034731,-0.0523849320049628
45050,-0.0884228041909166,-0.114988749477994,-0.0621246215625465
45150,-0.0980371746793363,-0.125602533981168,-0.0712096364917678
45250,-0.106378017262899,-0.135222149294507,-0.0785508155305395
45350,-0.112801267846671,-0.143062456382404,-0.0838973293753614
45450,-0.116436695943553,-0.148043166164265,-0.0857221283140919
45550,-0.116258741170196,-0.148617364137985,-0.0845353288642241
45650,-0.112108325402021,-0.144866557215682,-0.0799628301028843
45750,-0.104770139670908,-0.136675228582449,-0.0732215883889981
45850,-0.0948574474504107,-0.125446545259425,-0.0638237088030168
45950,-0.0827246315890231,-0.1121817057687,-0.0533311059975022
46050,-0.0685290442871106,-0.0961846985452172,-0.0411297419696897
46150,-0.0526698023033679,-0.078696709366186,-0.0272768256683884
46250,-0.0358584835240244,-0.060095150750031,-0.0118450688468109
46350,-0.018714753471661,-0.0420172836918073,0.00418850794611975
46450,-0.00177942567011094,-0.0248854172700764,0.0204636491561498
46550,0.0144816662835124,-0.00835515090243982,0.0366063815180277
46650,0.029743700329744,0.00796716305284278,0.0519762153815846
46750,0.0437809831357651,0.0229148817660611,0.0664546719662465
46850,0.0562992030842317,0.0356182283922777,0.079401647979472
46950,0.0668860149001363,0.0460653415642577,0.0902963184605557
47050,0.0750591280933807,0.0541290309424283,0.0988136851434896
47150,0.0807770020829302,0.0601002940333847,0.104051818408055
47250,0.0844521158463682,0.0639040631775196,0.107621590714564
47350,0.086387364903987,0.065643484815844,0.108931907610822
47450,0.0866819247268513,0.0657828327821517,0.109061642042906
47550,0.085261502181798,0.0650801533279852,0.107198657374976
47650,0.0822949924233797,0.0627869251592459,0.102911906322958
47750,0.0781872382489306,0.0592699910350325,0.0974622809823487
47850,0.0731758290593601,0.0548287326439626,0.0919742327137488
47950,0.0673360992930154,0.0497501654668992,0.0858421268066867
48050,0.0606211161486523,0.044002984504762,0.0782215970843534
48150,0.0531488580803636,0.0371596992224056,0.0698337429417799
48250,0.0452109175440037,0.029720641575002,0.0610104898954842
48350,0.0370245537940341,0.022346705236217,0.0519794822010354
48450,0.0287134749517406,0.0144129145307775,0.0432130350907991
48550,0.0203218783751035,0.00634876118795086,0.0342916135661366
48650,0.0119270949382003,-0.00162557420175181,0.0252446599383077
48750,0.00367075454080008,-0.00955028362818657,0.0165975137129702
48850,-0.0043161970733315,-0.0173078043554517,0.00840368604584144
48950,-0.0119065098127273,-0.0248448849075989,0.000667617442203536
49050,-0.0189732345254781,-0.0319774431920592,-0.0064435533856826
49150,-0.0254896753280583,-0.038443422519768,-0.0127592555330265
49250,-0.0315033529890311,-0.0445081659515816,-0.0186729870693654
49350,-0.0370184893736642,-0.0505046950567904,-0.023955445693994
49450,-0.0419745054788907,-0.0558468628264781,-0.028792454737748
49550,-0.0462439951668555,-0.0603022103332203,-0.0327922930178863
49650,-0.0498050753880064,-0.0641080352604593,-0.0360451410239412
49750,-0.0527367372116537,-0.0673964413134643,-0.0387115802713913
49850,-0.0550334930133093,-0.0699612449655994,-0.0406855844317816
49950,-0.0565722377225656,-0.0716404611949499,-0.0419576617356927
50050,-0.0571289894825408,-0.072360199726219,-0.0424702008724214
50150,-0.0567154658910702,-0.0718288371554219,-0.0420730857749743
50250,-0.0555471907262998,-0.0704758605159101,-0.0409663406829723
50350,-0.0537276530158102,-0.0684719240901221,-0.0393138924970752
50450,-0.0512327993124717,-0.0657904929473243,-0.0369620556076169
50550,-0.0479379259167813,-0.0622113249998247,-0.033800975093881
50650,-0.043955910220243,-0.0577611754934798,-0.0301134941783662
50750,-0.0396419363954663,-0.0530768257926188,-0.0260483051676294
50850,-0.0352879175942784,-0.0486802208261771,-0.0216828213871299
50950,-0.0311111966522613,-0.0449241264502902,-0.0173769053857564
51050,-0.0272586267528529,-0.0413240976272426,-0.0134832783823093
51150,-0.0238811228386342,-0.0380272837065801,-0.00991266565187216
51250,-0.0211580614355797,-0.0355923452100447,-0.00689555782754366
51350,-0.0192303493703653,-0.0338615737718905,-0.00475160164054636
51450,-0.018194204746585,-0.0327930976263262,-0.00370157347814822
51550,-0.0181234675093188,-0.03280312645724,-0.00370117272929694
51650,-0.0190048889329675,-0.0335011326670136,-0.00465639167521028
51750,-0.0207296503096021,-0.0348741516672972,-0.00644657174508266
51850,-0.0231541520434863,-0.0371191394694082,-0.00929486842292224
51950,-0.0261044298180623,-0.0399396498683232,-0.0123978283304362
52050,-0.0293753460856827,-0.0430266619205903,-0.0157287421970985
52150,-0.0327853602022951,-0.046364801045965,-0.0193114005340328
52250,-0.0361729659623731,-0.0499721878057712,-0.0222931360545436
52350,-0.0393128476359077,-0.0535215972647338,-0.024923760253351
52450,-0.0418793207920695,-0.0567218226087626,-0.0270449676001901
52550,-0.043500560452031,-0.0587945944745058,-0.0282884659711773
52650,-0.0440989592937112,-0.0597939251357125,-0.0288533376634995
52750,-0.0438657355842782,-0.0596849352925351,-0.028664410685538
52850,-0.0429320327204977,-0.0589028718104988,-0.0276690446289123
52950,-0.0413220496711109,-0.0574299766702454,-0.0258753575262673
53050,-0.0389841176933946,-0.0553397123408978,-0.0234119289197638
53150,-0.0359926666801643,-0.0524056078893303,-0.0202405500351563
53250,-0.0325617035248411,-0.0490213526865041,-0.0167748197524462
53350,-0.0288390493639858,-0.0458474728390413,-0.0128721041417688
53450,-0.0248932945072688,-0.0419865943425395,-0.00833728247407998
53550,-0.0207225505693914,-0.0377999754666888,-0.0037228546000307
53650,-0.0162028862277541,-0.0338177592741844,0.00103535290233428
53750,-0.0111040012016101,-0.0291321326247897,0.00623687233982375
53850,-0.00516293253947493,-0.0235352707703029,0.0129155414680681
53950,0.00192810540970762,-0.0169404368790549,0.020603003383679
54050,0.0104752392798908,-0.00885879575147747,0.0299314347978644
54150,0.0204360523190055,0.000881642655625045,0.0400989987369541
54250,0.0314061132683782,0.0116536492425579,0.0514733913382661
54350,0.0429096376272016,0.0222475117521357,0.0634541489977609
54450,0.0544100828908949,0.0330853735898789,0.0760157138694568
54550,0.0653090896550976,0.0431760677516277,0.0882824967260688
54650,0.0752209401110079,0.0520169790029982,0.0996948014343943
54750,0.0839555475938738,0.0594862034821774,0.109406631819558
54850,0.0912030974420044,0.0650574059020552,0.118457896994996
54950,0.096440420712248,0.0685496687346157,0.125278856690195
55050,0.0989702300560831,0.0696044349892771,0.129164986302354
55150,0.0986139187476043,0.0687098171089314,0.129260003472655
